Carriers,Country,Arrival,Departure,Duration(mins),Number of stops,Price,Price (Original Currency),Book
"['Jet Airways', 'Jet Airways', 'Jet Airways']",SG,2016-10-16T07:35:00,2016-10-15T11:15:00,1640,2,989.1,989.1,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2flmsg%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32177%7c9%7c16292%7c2016-10-15T11%3a15%7c10075%7c2016-10-15T14%3a10%3bflight%7c-32177%7c584%7c10075%7c2016-10-15T19%3a05%7c9618%7c2016-10-15T20%3a50%3bflight%7c-32177%7c6381%7c9618%7c2016-10-16T02%3a35%7c13554%7c2016-10-16T07%3a35%26carriers%3d-32177%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d989.10%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26deeplink_ids%3dap-northeast-1.prod_1f027199373c5926a25ba47c39cb3671%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a34%3a53
"['Jet Airways', 'Jet Airways', 'Jet Airways']",SG,2016-10-16T13:05:00,2016-10-15T20:05:00,1440,2,989.1,989.1,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2flmsg%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32177%7c11%7c16292%7c2016-10-15T20%3a05%7c10075%7c2016-10-15T23%3a05%3bflight%7c-32177%7c586%7c10075%7c2016-10-16T05%3a15%7c9618%7c2016-10-16T07%3a00%3bflight%7c-32177%7c6383%7c9618%7c2016-10-16T08%3a00%7c13554%7c2016-10-16T13%3a05%26carriers%3d-32177%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d989.10%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26deeplink_ids%3dap-northeast-1.prod_c3a8784612fc0a6e0b38e823684e8268%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a34%3a53
"['Emirates', 'Emirates']",SG,2016-10-16T06:55:00,2016-10-15T21:35:00,980,1,989.26,989.26,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2fedsg%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32348%7c355%7c16292%7c2016-10-15T21%3a35%7c11182%7c2016-10-16T00%3a55%3bflight%7c-32348%7c5101%7c11182%7c2016-10-16T02%3a10%7c13554%7c2016-10-16T06%3a55%26carriers%3d-32348%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d989.26%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26deeplink_ids%3dap-northeast-1.prod_ac6b970510fab7a72f623c94432e8e9e%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T11%3a03%3a49
"['Emirates', 'Emirates', 'Emirates']",SG,2016-10-15T12:15:00,2016-10-15T00:50:00,1105,2,989.26,989.26,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2fedsg%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32348%7c349%7c16292%7c2016-10-15T00%3a50%7c10610%7c2016-10-15T01%3a55%3bflight%7c-32348%7c349%7c10610%7c2016-10-15T03%3a15%7c11182%7c2016-10-15T06%3a00%3bflight%7c-32348%7c1%7c11182%7c2016-10-15T07%3a45%7c13554%7c2016-10-15T12%3a15%26carriers%3d-32348%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d989.26%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26deeplink_ids%3dap-northeast-1.prod_f2d918daf372f26920bbad58722ec4be%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T11%3a03%3a49
"['Air China', 'Air China']",ID,2016-10-15T17:45:00,2016-10-15T00:15:00,1470,1,1000.4791840333273,9426700.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fnusa%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32690%7c970%7c16292%7c2016-10-15T00%3a15%7c15277%7c2016-10-15T05%3a50%3bflight%7c-32690%7c937%7c15277%7c2016-10-15T14%3a10%7c13554%7c2016-10-15T17%3a45%26carriers%3d-32690%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d9426700.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_bfb2638b00e76934adaec77e5ba3f3c5%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a36%3a15
"['Emirates', 'Emirates', 'Emirates']",ID,2016-10-15T12:15:00,2016-10-15T00:50:00,1105,2,1006.1365766420765,9480005.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fnusa%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32348%7c349%7c16292%7c2016-10-15T00%3a50%7c10610%7c2016-10-15T01%3a55%3bflight%7c-32348%7c349%7c10610%7c2016-10-15T03%3a15%7c11182%7c2016-10-15T06%3a00%3bflight%7c-32348%7c1%7c11182%7c2016-10-15T07%3a45%7c13554%7c2016-10-15T12%3a15%26carriers%3d-32348%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d9480005.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_7c1a12fb11dec14a1971412d451f4f64%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a36%3a15
"['Emirates', 'Emirates', 'Qantas']",ID,2016-10-15T12:15:00,2016-10-15T00:50:00,1105,2,1013.5514395117906,9549869.21,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fbfid%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32348%7c349%7c16292%7c2016-10-15T00%3a50%7c10610%7c2016-10-15T01%3a55%3bflight%7c-32348%7c349%7c10610%7c2016-10-15T03%3a15%7c11182%7c2016-10-15T06%3a00%3bflight%7c-31940%7c8001%7c11182%7c2016-10-15T07%3a45%7c13554%7c2016-10-15T12%3a15%26carriers%3d-32348%2c-31940%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d9549869.21%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_c9436bcb2c4793b5c55bb32ba26fcd8b%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T11%3a04%3a34
"['Qantas', 'Emirates']",ID,2016-10-15T20:15:00,2016-10-15T10:25:00,1010,1,1013.5514395117906,9549869.21,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fbfid%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32348%7c353%7c16292%7c2016-10-15T10%3a25%7c11182%7c2016-10-15T13%3a40%3bflight%7c-31940%7c8005%7c11182%7c2016-10-15T15%3a45%7c13554%7c2016-10-15T20%3a15%26carriers%3d-32348%2c-31940%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d9549869.21%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_e79b10e64911ad4faaee5b247c457892%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T11%3a04%3a34
"['Qantas', 'Emirates']",ID,2016-10-15T12:15:00,2016-10-15T01:40:00,1055,1,1013.5514395117906,9549869.21,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fbfid%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32348%7c405%7c16292%7c2016-10-15T01%3a40%7c11182%7c2016-10-15T04%3a50%3bflight%7c-31940%7c8001%7c11182%7c2016-10-15T07%3a45%7c13554%7c2016-10-15T12%3a15%26carriers%3d-32348%2c-31940%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d9549869.21%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_8c43fe2b8e06c29394f69d00e478de84%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T11%3a04%3a34
"['Qantas', 'Emirates']",ID,2016-10-16T06:55:00,2016-10-15T21:35:00,980,1,1013.5514395117906,9549869.21,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fbfid%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32348%7c355%7c16292%7c2016-10-15T21%3a35%7c11182%7c2016-10-16T00%3a55%3bflight%7c-31940%7c1%7c11182%7c2016-10-16T02%3a10%7c13554%7c2016-10-16T06%3a55%26carriers%3d-32348%2c-31940%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d9549869.21%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_25780fe004e91883e3f7bfd9b24318db%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T11%3a04%3a34
"['Qantas', 'Emirates']",ID,2016-10-15T18:40:00,2016-10-15T09:40:00,960,1,1013.5514395117906,9549869.21,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fbfid%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32348%7c433%7c16292%7c2016-10-15T09%3a40%7c11182%7c2016-10-15T12%3a55%3bflight%7c-31940%7c8003%7c11182%7c2016-10-15T14%3a15%7c13554%7c2016-10-15T18%3a40%26carriers%3d-32348%2c-31940%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d9549869.21%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_030a1c9cafe6faa72477825a9b650a80%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T11%3a04%3a34
"['Air Serbia', 'Air Serbia', 'Air Serbia']",SG,2016-10-17T12:30:00,2016-10-15T20:05:00,2845,2,1025.32,1025.32,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2ffnsg%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32181%7c8471%7c16292%7c2016-10-15T20%3a05%7c9618%7c2016-10-15T23%3a35%3bflight%7c-32181%7c801%7c9618%7c2016-10-16T08%3a35%7c9817%7c2016-10-16T12%3a15%3bflight%7c-32181%7c380%7c9817%7c2016-10-17T10%3a25%7c13554%7c2016-10-17T12%3a30%26carriers%3d-32181%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d1025.32%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26deeplink_ids%3dap-northeast-1.prod_62d626e2c362b239d750ea7b01038f07%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a34%3a51
"['Qatar Airways', 'Qatar Airways']",SG,2016-10-15T12:00:00,2016-10-15T02:25:00,995,1,1036.35,1036.35,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2flmsg%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-31939%7c945%7c16292%7c2016-10-15T02%3a25%7c11089%7c2016-10-15T05%3a00%3bflight%7c-31939%7c7%7c11089%7c2016-10-15T06%3a30%7c13554%7c2016-10-15T12%3a00%26carriers%3d-31939%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d1036.35%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26deeplink_ids%3dap-northeast-1.prod_e60b9f7e562b8f72d7ff6a6c76fcdab2%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a34%3a53
"['Qatar Airways', 'Qatar Airways']",SG,2016-10-15T20:25:00,2016-10-15T10:40:00,1005,1,1036.35,1036.35,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2flmsg%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-31939%7c943%7c16292%7c2016-10-15T10%3a40%7c11089%7c2016-10-15T13%3a15%3bflight%7c-31939%7c15%7c11089%7c2016-10-15T14%3a55%7c13554%7c2016-10-15T20%3a25%26carriers%3d-31939%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d1036.35%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26deeplink_ids%3dap-northeast-1.prod_7a4d6b3318469a2028e746706aebb6be%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a34%3a53
"['Qatar Airways', 'Qatar Airways']",SG,2016-10-16T07:05:00,2016-10-15T21:20:00,1005,1,1036.35,1036.35,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2flmsg%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-31939%7c947%7c16292%7c2016-10-15T21%3a20%7c11089%7c2016-10-15T23%3a55%3bflight%7c-31939%7c9%7c11089%7c2016-10-16T01%3a35%7c13554%7c2016-10-16T07%3a05%26carriers%3d-31939%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d1036.35%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26deeplink_ids%3dap-northeast-1.prod_3e562a6e932bab37d473bb1062f4eb54%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a34%3a53
"['Royal Brunei ', 'Royal Brunei ', 'Royal Brunei ']",MY,2016-10-16T06:25:00,2016-10-15T12:10:00,1515,2,1058.5485301434167,3211.0,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fMY%2fms-my%2fMYR%2fxpmy%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-31924%7c422%7c16292%7c2016-10-15T12%3a10%7c10258%7c2016-10-15T14%3a15%3bflight%7c-31924%7c97%7c10258%7c2016-10-15T19%3a55%7c11182%7c2016-10-16T00%3a05%3bflight%7c-31924%7c97%7c11182%7c2016-10-16T01%3a50%7c13554%7c2016-10-16T06%3a25%26carriers%3d-31924%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d3211.00%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d56f80434-46a9-4332-9a05-3473afb7cfa7%26deeplink_ids%3dap-northeast-1.prod_0ffb7e863a44afe83f1ad9016c32ba8f%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a38
"['Air Serbia', 'Air Serbia', 'Air Serbia']",MY,2016-10-16T12:30:00,2016-10-15T20:05:00,1405,2,1060.223252456427,3216.0801009060474,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fMY%2fms-my%2fMYR%2fa178%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32181%7c8471%7c16292%7c2016-10-15T20%3a05%7c9618%7c2016-10-15T23%3a35%3bflight%7c-32181%7c8081%7c9618%7c2016-10-16T02%3a05%7c9817%7c2016-10-16T05%3a45%3bflight%7c-32181%7c380%7c9817%7c2016-10-16T10%3a25%7c13554%7c2016-10-16T12%3a30%26carriers%3d-32181%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d3216.08%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d56f80434-46a9-4332-9a05-3473afb7cfa7%26deeplink_ids%3dap-northeast-1.prod_5c0dcca07356caf0ef339fda3cdadbb9%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a34%3a50
"['Air Serbia', 'Air Serbia', 'Air Serbia']",ID,2016-10-16T12:30:00,2016-10-15T20:05:00,1405,2,1061.079928142055,9997691.42451595,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2fa178%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32181%7c8471%7c16292%7c2016-10-15T20%3a05%7c9618%7c2016-10-15T23%3a35%3bflight%7c-32181%7c8081%7c9618%7c2016-10-16T02%3a05%7c9817%7c2016-10-16T05%3a45%3bflight%7c-32181%7c380%7c9817%7c2016-10-16T10%3a25%7c13554%7c2016-10-16T12%3a30%26carriers%3d-32181%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d9997691.42%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_5c0dcca07356caf0ef339fda3cdadbb9%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a34%3a50
"['Royal Brunei ', 'Royal Brunei ', 'Royal Brunei ']",ID,2016-10-16T06:25:00,2016-10-15T12:10:00,1515,2,1069.5264652405635,10077276.26,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fID%2fid-id%2fIDR%2ftpid%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-31924%7c422%7c16292%7c2016-10-15T12%3a10%7c10258%7c2016-10-15T14%3a15%3bflight%7c-31924%7c97%7c10258%7c2016-10-15T19%3a55%7c11182%7c2016-10-16T00%3a05%3bflight%7c-31924%7c97%7c11182%7c2016-10-16T01%3a50%7c13554%7c2016-10-16T06%3a25%26carriers%3d-31924%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d10077276.26%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d9cdacac6-5dca-45e5-b4c6-ae21fc2dfe95%26deeplink_ids%3dap-northeast-1.prod_82ab8331e6634a907a86be58f83d5fea%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T11%3a04%3a37
"['Air India', 'Air India']",MY,2016-10-15T19:00:00,2016-10-15T08:35:00,1045,1,1071.9749491728853,3251.727685388012,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fMY%2fms-my%2fMYR%2ffnmy%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32672%7c381%7c16292%7c2016-10-15T08%3a35%7c10957%7c2016-10-15T11%3a35%3bflight%7c-32672%7c111%7c10957%7c2016-10-15T14%3a00%7c13554%7c2016-10-15T19%3a00%26carriers%3d-32672%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d3251.73%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3d56f80434-46a9-4332-9a05-3473afb7cfa7%26deeplink_ids%3dap-northeast-1.prod_1a4e1d7d356bb5be6385f93623268cf9%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T10%3a40%3a41
"['Emirates', 'Emirates']",SG,2016-10-15T20:15:00,2016-10-15T10:25:00,1010,1,1072.05,1072.05,http://partners.api.skyscanner.net/apiservices/deeplink/v2?_cje=Z%2fTY0aUOVIU1g9XSHLwfgzWmZcJ3bZLViWp%2bsMPY34MuCX%2bROXbZRI%2bEUN734A04&url=http%3a%2f%2fwww.apideeplink.com%2ftransport_deeplink%2f4.0%2fSG%2fen-gb%2fSGD%2flmsg%2f1%2f16292.13554.2016-10-15%2fair%2ftrava%2fflights%3fitinerary%3dflight%7c-32348%7c353%7c16292%7c2016-10-15T10%3a25%7c11182%7c2016-10-15T13%3a40%3bflight%7c-32348%7c5%7c11182%7c2016-10-15T15%3a45%7c13554%7c2016-10-15T20%3a15%26carriers%3d-32348%26passengers%3d1%26channel%3ddataapi%26cabin_class%3deconomy%26facilitated%3dfalse%26ticket_price%3d1072.05%26is_npt%3dfalse%26is_multipart%3dfalse%26client_id%3dskyscanner_b2b%26request_id%3dd27c4fca-8333-4e32-a681-a6669d9afeb2%26deeplink_ids%3dap-northeast-1.prod_528aa1024cc3ecda8cd5cf95ae187aaf%26commercial_filters%3dfalse%26q_datetime_utc%3d2016-10-13T07%3a34%3a53
